"","ensembl_id","TH-A-Control","TH-A-Mutant","TH-B-Control","TH-B-Mutant","TH-C-Control","TH-C-Mutant","external_gene_id","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"8804","ENSMUSG00000037958",496.516657455559,513.056264871377,539.431371629979,552.582011684336,576.300991706834,494.580308327051,"Nsrp1","protein_coding",528.744600945856,-0.0469791380364647,0.106745227307928,-0.440105278908103,0.659860858757349,0.999899393879489
"8805","ENSMUSG00000037960",25.4122698697727,14.8332593585262,9.98946984499961,24.1685969325157,11.2339374601722,20.4372028234319,"Card19","protein_coding",17.679122714903,0.34141211985632,0.539175061988819,0.633212000935237,0.526595209808838,0.999899393879489
"8806","ENSMUSG00000037962",32.2540348347115,20.9410720355664,25.4277414236354,21.9714517568324,26.9614499044133,14.3060419764023,"Fam101a","protein_coding",23.6436319885936,-0.564123754270851,0.438236706099053,-1.28725811055942,0.198004338849467,0.999899393879489
"8807","ENSMUSG00000037965",1322.41542822317,1390.83620102887,1405.79084727813,1369.9200170385,1366.04679515694,1407.10141439328,"Zc3h7a","protein_coding",1377.01845051982,0.0256305574981879,0.0719636918886504,0.356159569159488,0.721721068371662,0.999899393879489
"8809","ENSMUSG00000037971",378.251863061617,353.380590600183,402.303194666802,420.753301143341,387.570842375941,364.804070398259,"1110032A03Rik","protein_coding",384.510643707691,-0.0391167889157235,0.120559314705461,-0.324460942825446,0.745589087264278,0.999899393879489
"8810","ENSMUSG00000037972",1122.04945424997,1119.47480923465,1126.08569161814,1123.83975736198,1044.75618379602,1209.88240714717,"Snn","protein_coding",1124.34805056799,0.0675266278460086,0.0797335317659134,0.846903759942021,0.397048766572557,0.999899393879489
"8811","ENSMUSG00000037977",76.2368096093182,84.6368328104142,36.3253448909077,68.1115004461805,44.9357498406888,56.2023077644376,"6430571L13Rik","protein_coding",61.0747575603245,0.411388999879524,0.317164996565707,1.29708197415882,0.194602983045442,0.999899393879489
"8812","ENSMUSG00000037979",462.307832630865,429.291976729111,418.649599867711,391.091841271617,478.565735803336,443.487301268471,"Ccdc92","protein_coding",437.232381261852,-0.102741052811858,0.114438289282929,-0.89778564024012,0.369299841697211,0.999899393879489
"8813","ENSMUSG00000037982",19.5478998998252,8.725446681486,9.08133622272692,9.8871532905746,17.9742999362755,17.3716223999171,"Gm9725","lincRNA",13.7646264051342,-0.370906731162999,0.59545300044945,-0.62289841663916,0.533351278598309,0.999899393879489
"8814","ENSMUSG00000037984",562.979517114965,609.908723035872,593.91938896634,493.259091940888,187.606755584876,504.798909738767,"Neurod6","protein_coding",492.078731063618,0.257651692408211,0.497015800545832,0.518397387216368,0.604181037286304,0.999899393879489
"8815","ENSMUSG00000037989",2446.41967246312,2462.32105351535,2371.136887754,2392.69109631905,2140.06508616281,2455.52991923534,"Wnk2","protein_coding",2378.02728590828,0.070783066753365,0.0686546387242368,1.03100195512902,0.302539902954103,0.999899393879489
"8816","ENSMUSG00000037990",362.613543141757,432.782155401706,398.670660177712,351.543228109319,217.938386727341,401.591035480436,"Sh3rf3","protein_coding",360.856501506378,0.27331250253414,0.172595603807646,1.58354266565643,0.113297830090629,0.999899393879489
"8818","ENSMUSG00000037992",504.335817415489,508.693541530634,578.481117387705,570.159173089802,698.750910022711,536.476574115086,"Rara","protein_coding",566.149522260238,-0.140278653821306,0.120522667937122,-1.1639192545463,0.244456735789996,0.999899393879489
"8819","ENSMUSG00000037993",323.517743342107,296.665187170524,309.673565194988,341.656074818744,323.53739885296,269.771077269301,"Dhx38","protein_coding",310.803507774771,-0.0763317315619277,0.133711209641656,-0.570870099571274,0.568087700646751,0.999899393879489
"8820","ENSMUSG00000037994",25.4122698697727,26.176340044458,29.0602759127261,10.9857258784162,34.8252061265338,28.6120839528046,"Slc9b2","protein_coding",25.8453169641186,-0.428399064419348,0.447028455740358,-0.95832616227941,0.337898315321688,0.999899393879489
"8821","ENSMUSG00000037995",518.019347345367,602.928365690683,583.021785499068,683.312149637489,495.416641993594,563.044937785548,"Igsf9","protein_coding",574.290537991958,0.209375600656609,0.110448324574903,1.89568833626459,0.0580012685395711,0.999899393879489
"8822","ENSMUSG00000037996",67.4402546543969,64.5683054429964,57.2124182031796,47.2386212771897,47.1825373327233,83.7925315760706,"Slc24a2","protein_coding",61.2391114144261,0.185876525244511,0.296217014710117,0.62750117654927,0.530330765186428,0.999899393879489
"8823","ENSMUSG00000037997",772.142046043094,814.956720050793,816.41212642315,895.336659090922,787.499015958072,804.203931102044,"Parp11","protein_coding",815.091749778012,0.0804338666861234,0.0887105674239694,0.906699945923132,0.36456549204,0.999899393879489
"8824","ENSMUSG00000037999",81.1237845842745,61.078126770402,86.2726941159057,68.1115004461805,56.169687300861,42.9181259292069,"Arap2","protein_coding",65.9456531911384,-0.38314932906124,0.286106239968402,-1.33918550362116,0.180510290465117,0.999899393879489
"8825","ENSMUSG00000038000",246.303538737797,256.528132435688,254.277414236354,263.657421081989,266.244317806081,271.814797551644,"Acd","protein_coding",259.804270308259,0.0468994002397464,0.136421857916429,0.34378215453184,0.731010121785601,0.999899393879489
"8826","ENSMUSG00000038002",1331.21198317809,1436.2085237726,1432.12672232403,1468.79154994425,1533.43246331351,1551.18369429848,"Cramp1l","protein_coding",1458.82582280516,0.0530233494150308,0.0779199110107085,0.680485240900028,0.496197263948964,0.999899393879489
"8827","ENSMUSG00000038005",438.850352751075,445.870325423935,436.812272313165,429.541881846074,511.144154437836,469.033804797761,"2700029M09Rik","protein_coding",455.208798594974,-0.0423493510353636,0.113543930396744,-0.372977673816529,0.709165060663857,0.999899393879489
"8828","ENSMUSG00000038007",70.3724396393706,68.0584841155908,64.4774871813611,107.660113608479,76.390774729171,95.0329931289582,"Acer2","protein_coding",80.3320487338218,0.354470826297025,0.254504961343802,1.39278552537992,0.163684656767215,0.999899393879489
"8830","ENSMUSG00000038010",87.9655495492133,102.087726173386,120.781771762268,65.9143552704973,84.2545309512916,115.47019595239,"Ccdc138","protein_coding",96.0790216098411,-0.0477751639762693,0.253202209545303,-0.188683835192684,0.850340621661549,0.999899393879489
"8831","ENSMUSG00000038011",43.0053797796154,34.901786725944,58.1205518254523,36.2528953987735,40.44217485662,31.6776643763194,"Dnah10","protein_coding",40.7334088271208,-0.466225147877058,0.337360979807767,-1.3819770980708,0.166978733193575,0.999899393879489
"8832","ENSMUSG00000038013",936.344405201626,949.328598945677,972.611109454053,1021.67250669271,1071.71763370043,897.193203948659,"Wipf2","protein_coding",974.811242990525,-0.0549523510653674,0.0889088090297564,-0.618075437800271,0.536525612423219,0.999899393879489
"8833","ENSMUSG00000038014",906.045160356897,891.740650847869,900.86855329451,876.660925097614,944.774140400483,873.690420701712,"Fam120a","protein_coding",898.963308449848,-0.0577818208613388,0.0821517945324173,-0.703354335595651,0.481834956818949,0.999899393879489
"8834","ENSMUSG00000038020",403.66413293139,469.429031463947,415.01706537862,393.288986447301,358.362604979493,387.284993504034,"Rapgefl1","protein_coding",404.507802450797,0.0874169824567522,0.124020929205567,0.704856696500451,0.480899421033856,0.999899393879489
"8835","ENSMUSG00000038022",33.2314298297028,38.3919653985384,28.1521422904534,21.9714517568324,44.9357498406888,31.6776643763194,"Fam188b","protein_coding",33.0600672487559,-0.192792347782654,0.386690928843597,-0.498569615685586,0.618082614799029,0.999899393879489
"8836","ENSMUSG00000038023",651.92246165917,571.516757637333,619.347130389976,569.06060050196,647.074797705919,563.044937785548,"Atp6v0a2","protein_coding",603.661114279984,-0.170690737414986,0.0952829696183027,-1.79140866514511,0.0732277394236737,0.999899393879489
"8837","ENSMUSG00000038024",380.2066530516,433.654700069854,395.038125688621,382.303260568884,477.442342057319,364.804070398259,"Dennd4c","protein_coding",405.574858639089,-0.081061759329743,0.127440524424184,-0.636075217800658,0.524727397311225,0.999899393879489
"8838","ENSMUSG00000038025",1084.9084444403,1069.73976315018,1130.6263597295,1183.16267710543,1071.71763370043,1066.82198738314,"Phf2","protein_coding",1101.16281091816,0.0127348072662,0.0809346216180223,0.157346843805646,0.874971503998947,0.999899393879489
"8839","ENSMUSG00000038026",38.1184048046591,43.62723340743,49.0392156027253,42.8443309258232,59.5398685389127,37.808825223349,"Kcnj9","protein_coding",45.1629797504832,-0.234253797375958,0.322731670294855,-0.725846946356204,0.467932603371729,0.999899393879489
"8840","ENSMUSG00000038028",384.116233031565,317.60625920609,365.977849775895,335.064639291695,396.557992344079,362.760350115916,"Tigar","protein_coding",360.34722062754,-0.175476114730436,0.121238376413899,-1.4473644395515,0.147794879868105,0.999899393879489
"8843","ENSMUSG00000038039",1849.23133052346,1866.37304516986,1874.38779637084,1753.32185019523,1824.39144353197,1707.52829589773,"Gcc2","protein_coding",1812.53896028151,-0.0581162338354654,0.0685109904862512,-0.848276071079839,0.396284240711482,0.999899393879489
"8844","ENSMUSG00000038042",191.569419018287,202.430363010475,259.72621596999,173.574468878976,139.300824506135,261.596196139928,"Ptpdc1","protein_coding",204.699581253965,0.106005940477131,0.209076682352748,0.507019430786075,0.612141184962096,0.999899393879489
"8845","ENSMUSG00000038045",2.93218498497378,11.3430806859318,9.08133622272692,2.19714517568324,3.37018123805166,5.10930070585797,"Sult6b1","protein_coding",5.67220483553756,0.284307884456628,0.94406544660939,0.301152727787803,0.763298035167931,0.999899393879489
"8846","ENSMUSG00000038046",46.9149597595804,46.2448674118758,50.8554828472707,34.0557502230903,42.6889623486544,48.0274266350649,"Rnmtl1","protein_coding",44.7979082042561,-0.128822333018514,0.319730347806543,-0.402909307490761,0.687014943986125,0.999899393879489
"8847","ENSMUSG00000038047",493.584472470586,552.320774938064,536.706970763161,474.583357947581,607.756016595317,506.84263002111,"Haus6","protein_coding",528.63237045597,-0.0914587416433723,0.113094012823936,-0.808696582247502,0.418689694564264,0.999899393879489
"8848","ENSMUSG00000038048",17.5931099098427,9.5979913496346,23.61147417909,16.4785888176243,23.5912686663616,23.5027832469466,"Cntnap5c","protein_coding",19.06253602825,-0.395230594199468,0.505732564733335,-0.781501176235047,0.434507785183736,0.999899393879489
"8849","ENSMUSG00000038055",65.4854646644143,79.4015648015226,67.2018880481792,88.9843796151713,59.5398685389127,74.5957903055263,"Dexi","protein_coding",72.5348259956211,0.334449758263143,0.249846354451198,1.33862172613158,0.180693849597797,0.999899393879489
"8850","ENSMUSG00000038056",6683.42697575023,7116.47431341998,6968.10928369836,7627.38947738438,7066.14666244832,7093.7531000132,"Kmt2c","protein_coding",7092.54996878575,0.0758296146484772,0.0554625530054109,1.36722185581827,0.17155577676901,0.999899393879489
"8851","ENSMUSG00000038058",8.79655495492133,10.4705360177832,4.54066811136346,4.39429035136649,2.24678749203444,3.06558042351478,"Nod1","protein_coding",5.58573622516395,0.209468126754481,0.934240638046052,0.224212176418037,0.822592209241075,0.999899393879489
"8852","ENSMUSG00000038065",1803.29376575887,1735.49134494757,1775.40123154311,1555.57878438374,1758.11121251695,1559.35857542785,"Mturn","protein_coding",1697.87248576301,-0.13687979116648,0.0722681571828955,-1.89405398590787,0.0582178444791548,0.999899393879489
"8853","ENSMUSG00000038068",19.5478998998252,16.5783486948234,19.0708060677265,9.8871532905746,22.4678749203444,18.3934825410887,"Rnf144b","protein_coding",17.6575942357305,-0.435988737116419,0.506202612728864,-0.861292941113179,0.38907672247373,0.999899393879489
"8854","ENSMUSG00000038069",608.917081879554,645.683054429964,621.163397634521,688.805012576697,918.936084242087,609.02864413827,"Cdkn2aip","protein_coding",682.088879150182,-0.142679906270744,0.133887058859943,-1.06567361689527,0.286571208042593,0.999899393879489
"8855","ENSMUSG00000038070",361.636148146766,390.027466662424,363.253448909077,348.247510345794,377.460298661786,365.82593053943,"Cntln","protein_coding",367.741800544213,0.00458873286054576,0.118600969669153,0.0386905172305621,0.969137133903692,0.999899393879489
"8856","ENSMUSG00000038072",265.851438637622,319.351348542388,276.980754793171,302.107461656446,313.426855138805,281.011538822188,"Galnt11","protein_coding",293.121566265103,0.0790005367605715,0.134975389913047,0.585295858833709,0.558348798894611,0.999899393879489
"8857","ENSMUSG00000038074",147.58664424368,127.391521549696,151.65831491954,162.58874300056,170.755849394618,175.759944281514,"Fkbp14","protein_coding",155.956836231601,-0.01515165474688,0.185431208521313,-0.0817103812659374,0.93487702291091,0.999899393879489
"8858","ENSMUSG00000038077",161.270174173558,219.881256373447,193.432461544083,165.884460764085,158.398518188428,184.956685552058,"Kcna6","protein_coding",180.63725943261,0.154911866365798,0.175172787961805,0.884337505660843,0.376514047677971,0.999899393879489
"8859","ENSMUSG00000038079",133.903114313802,122.156253540804,129.863107984995,118.645839486895,129.19028079198,123.645077081763,"Tmem237","protein_coding",126.233945533373,-0.108459482712101,0.188821722682903,-0.574401510435544,0.565696131051271,0.999899393879489
"8860","ENSMUSG00000038080",475.013967565752,526.144434893606,491.300289649526,511.934825934196,611.126197833368,485.383567056507,"Kdm1b","protein_coding",516.817213822159,-0.0471488185235562,0.116733015164888,-0.403903029977914,0.686284028145424,0.999899393879489
"8861","ENSMUSG00000038084",2351.61235794897,2505.07574225463,2299.39433159446,2408.07111254883,2359.12686663616,2293.05415678906,"Opa1","protein_coding",2369.38909462868,0.0403945457935188,0.06427931172709,0.628422189164399,0.529727404952178,0.999899393879489
"8862","ENSMUSG00000038085",32.2540348347115,29.6665187170524,32.6928104018169,35.1543228109319,31.4550248884822,22.4809231057751,"Cnbd2","protein_coding",30.617272459795,-0.145555678346921,0.383360881706232,-0.379683179199436,0.704180607843486,0.999899393879489
"8864","ENSMUSG00000038095",4380.68436755082,4541.59499771346,4240.98401601347,4577.75197353604,4583.44648375026,4227.43540402688,"Sbno1","protein_coding",4425.31620709849,0.0157917545556876,0.0601367305641921,0.262597490876743,0.792860834199889,0.999899393879489
"8865","ENSMUSG00000038102",1000.85247487105,916.17190155603,872.716411004057,960.152441773577,922.306265480138,951.351791430753,"Trappc11","protein_coding",937.258547685934,0.0160677981823816,0.0862180733239133,0.186362296939952,0.852160657125288,0.999899393879489
"8866","ENSMUSG00000038112",1199.26365885427,768.711852638917,1211.45025211177,644.862109063032,788.622409704089,1317.17772197018,"AW551984","protein_coding",988.348000723711,-0.228696973477916,0.368839853140073,-0.620044096457942,0.53522875564147,0.999899393879489
"8867","ENSMUSG00000038116",542.454222220149,563.663855623996,517.636164695434,600.919205549367,556.079904278524,460.858923668389,"Phf20","protein_coding",540.268712672643,0.00876048963106886,0.114506450811802,0.0765065161740731,0.93901613001456,0.999899393879489
"8869","ENSMUSG00000038121",614.781451849502,617.761625049209,709.252358994972,602.017778137209,699.874303768729,619.247245549986,"Fam210a","protein_coding",643.822460558268,-0.137742924472978,0.0981602068914892,-1.40324606920649,0.160543474137953,0.999899393879489
"8870","ENSMUSG00000038122",203.298158958182,212.900899028258,199.789396899992,162.58874300056,230.29571793353,159.410182022769,"Tbc1d32","protein_coding",194.713849640549,-0.237359563295002,0.170135994610114,-1.39511667615626,0.162980658182864,0.999899393879489
"8871","ENSMUSG00000038126",867.926755552238,1021.74980640201,909.041755894964,967.842449888469,993.080071479223,1051.49408526557,"Mphosph9","protein_coding",968.522487413746,0.136233322479479,0.0862640966596107,1.57925866907344,0.114276737825276,0.999899393879489
"8872","ENSMUSG00000038127",3555.7629917782,3715.29519697674,3666.13543311486,3923.00271118243,3903.79326740984,3237.25292723161,"Ccdc50","protein_coding",3666.87375461561,-0.0326138477353091,0.074078333444833,-0.44026162872032,0.659747628457905,0.999899393879489
"8873","ENSMUSG00000038128",841.537090687474,852.476140781182,881.797747226784,761.310803374244,689.763760054574,948.286211007239,"Camk4","protein_coding",829.195292188583,0.0850558778625456,0.109097101823443,0.779634623110296,0.435605970328453,0.999899393879489
"8874","ENSMUSG00000038132",57.6663047044843,54.0977694252132,99.8946984499961,40.64718575014,58.4164747928955,58.2460280467808,"Rbm24","protein_coding",61.4947435282516,-0.499781373196912,0.305600970883556,-1.63540505696673,0.101964163019671,0.999899393879489
"8875","ENSMUSG00000038143",6715.68101058494,6987.33770253399,6756.51414970883,7401.08352428901,6920.10547546608,6505.16165869836,"Stox2","protein_coding",6880.9805868802,0.0350034825437509,0.0593849818577334,0.589433244715097,0.55557068072629,0.999899393879489
"8876","ENSMUSG00000038145",275.625388587535,301.027910511267,240.655409902263,265.854566257672,263.997530314047,268.749217128129,"Snrk","protein_coding",269.318337116819,0.101842216977117,0.138736865268173,0.734067450495294,0.462907630203989,0.999899393879489
"8877","ENSMUSG00000038146",84.0559695692482,61.9506714385506,71.7425561595426,71.4072182097054,48.3059310787405,41.8962657880353,"Notch3","protein_coding",63.2264353739705,-0.225716304469015,0.301212119340996,-0.749359969189971,0.453640271729805,0.999899393879489
"8878","ENSMUSG00000038150",170.066729128479,157.058040266748,167.096586498175,153.800162297827,174.126030632669,169.628783434484,"Ormdl3","protein_coding",165.296055376397,-0.0890193211858165,0.167475950126594,-0.531534952442589,0.59504812705034,0.999899393879489
"8879","ENSMUSG00000038151",7.81915995993007,6.1078126770402,1.81626724454538,17.5771614054659,14.6041186982239,18.3934825410887,"Prdm1","protein_coding",11.053000421049,0.810414240053464,0.741122239224108,1.09349604850868,0.274176063001355,0.999899393879489
"8881","ENSMUSG00000038156",1090.77281441024,913.554267551584,1201.46078226677,901.928094617971,584.164747928955,721.433259667145,"Spon1","protein_coding",902.218994407112,-0.181620122251414,0.327593403456821,-0.554407141092977,0.579300240002746,0.999899393879489
"8882","ENSMUSG00000038160",293.218498497378,248.675230422351,291.510892749534,241.685969325157,322.414005106942,271.814797551644,"Atg5","protein_coding",278.219898942168,-0.24967435569326,0.135247088625234,-1.84606085226057,0.0648833702342972,0.999899393879489
"8883","ENSMUSG00000038168",24.4348748747815,18.3234380311206,18.1626724454538,19.7743065811492,14.6041186982239,20.4372028234319,"P3h2","protein_coding",19.2894355756935,0.0272196838804323,0.480161858616834,0.0566885590597344,0.95479328790802,0.999899393879489
"8884","ENSMUSG00000038170",2387.77597276364,2520.78154628131,2458.31771549218,2376.21250750143,2234.43016082825,2484.14200318814,"Pde4dip","protein_coding",2410.27665100916,0.0596928438356297,0.0658592282263674,0.906370230007206,0.364739924416021,0.999899393879489
"8885","ENSMUSG00000038172",506.290607405472,478.154478145433,491.300289649526,394.387559035142,422.396048502475,431.224979574412,"Ttc39b","protein_coding",453.958993718743,-0.122630923121156,0.119712463438656,-1.02437891259331,0.305656338196052,0.999899393879489
"8886","ENSMUSG00000038174",818.079610807683,820.191988059684,725.598764195881,716.269327272737,872.876940655381,735.739301643547,"Fam126b","protein_coding",781.459322105819,-0.0857682922255209,0.0992273647451875,-0.864361282250828,0.387389455061786,0.999899393879489
"8887","ENSMUSG00000038175",139.76748428375,128.264066217844,138.944444207722,136.223000892361,84.2545309512916,98.098573552473,"Mylip","protein_coding",120.925350017574,-0.00712886414745913,0.229841226560246,-0.0310164727805719,0.975256402613871,0.999899393879489
"8888","ENSMUSG00000038178",950.027935131503,935.367884255299,973.519243076325,956.856724010052,939.157171670397,973.832714536528,"Slc43a2","protein_coding",954.793612113351,0.000931654346638088,0.0804112704183163,0.0115861164957527,0.99075582334895,0.999899393879489
"8889","ENSMUSG00000038180",56.688909709493,49.7350460844702,50.8554828472707,54.9286293920811,67.4036247610333,60.289748329124,"Spag4","protein_coding",56.6502401872454,-0.0825763852414819,0.284903070255908,-0.289840278545645,0.771938431998755,0.999899393879489
"8890","ENSMUSG00000038181",130.970929328829,157.930584934897,238.839142657718,190.053057696601,157.275124442411,180.869244987372,"Chpf2","protein_coding",175.989680674638,-0.000650752094928641,0.207224849475368,-0.00314031882072132,0.997494392215166,0.999899393879489
"8891","ENSMUSG00000038187",556.137752150026,554.065864274361,567.583513920432,533.906277691028,625.730316531592,529.323553126885,"Btbd10","protein_coding",561.124546282388,-0.111336378016565,0.101259411258355,-1.09951634749781,0.271542907451467,0.999899393879489
"8892","ENSMUSG00000038195",21.5026898898077,13.088170022229,15.4382715786358,15.3800162297827,13.4807249522067,12.2623216940591,"Rilp","protein_coding",15.1920323944535,-0.313567745918993,0.539624477124737,-0.581085104941432,0.561183096913774,0.999899393879489
"8894","ENSMUSG00000038206",355.771778176818,314.116080533496,342.366375596805,355.937518460685,335.894730059149,337.213846586626,"Fbxo8","protein_coding",340.21672156893,-0.0401162093964658,0.12310979972358,-0.325857157484938,0.744532431342154,0.999899393879489
"8895","ENSMUSG00000038208",14.6609249248689,14.8332593585262,11.805737089545,18.6757339933076,8.98714996813777,19.4153426822603,"Pgap3","protein_coding",14.7296913361076,0.568260570374622,0.54999227374316,1.0332155513879,0.301503036768683,0.999899393879489
"8896","ENSMUSG00000038212",259.009673672684,281.831927811998,226.1252719459,277.93886472393,297.699342694564,255.465035292898,"Hiatl1","protein_coding",266.345019356996,0.0625215226575292,0.145853429848779,0.42865994116389,0.668170717051822,0.999899393879489
"8897","ENSMUSG00000038213",25.4122698697727,24.4312507081608,16.3464052009084,26.3657421081989,26.9614499044133,16.3497622587455,"Tapbpl","protein_coding",22.6444800083666,-0.0268187359684678,0.455590648401147,-0.0588658614099864,0.953058949527169,0.999899393879489
"8898","ENSMUSG00000038214",521.928927325332,517.41898821212,533.07443627407,536.103422866711,659.432128912109,516.039371291655,"Bend3","protein_coding",547.332879146999,-0.125226230615629,0.112574372386258,-1.11238666457727,0.265971935819863,0.999899393879489
"8899","ENSMUSG00000038215",190.592024023295,220.753801041596,190.708060677265,229.601670858899,235.912686663616,214.590629646035,"Cep44","protein_coding",213.693145485118,0.110514448671023,0.15585438494175,0.709087836780001,0.478269970484658,0.999899393879489
"8900","ENSMUSG00000038225",106.536054454047,116.048440863764,114.424836406359,118.645839486895,114.586162093757,118.535776375905,"Primpol","protein_coding",114.796184946788,0.0739606168278352,0.197869052034944,0.373785673237944,0.70856377927303,0.999899393879489
"8901","ENSMUSG00000038227",1253.99777857378,1308.8170022229,1209.63398486723,1324.878540937,1095.30890236679,1238.49449109997,"Hoxa9","protein_coding",1238.52178334461,0.120642984224689,0.0803677042662153,1.50113761897519,0.133319970537369,0.999899393879489
"8902","ENSMUSG00000038233",20.5252948948164,26.176340044458,29.9684095349988,20.8728791689908,24.7146624123789,25.5465035292898,"Fam198a","protein_coding",24.6340149308221,-0.0499385605794086,0.425360710008839,-0.117402852224811,0.906540823956156,0.999899393879489
"8904","ENSMUSG00000038239",48.8697497495629,33.1566973896468,40.8660130022711,26.3657421081989,26.9614499044133,32.699524517491,"Hrc","protein_coding",34.8198627785973,-0.342180000342954,0.373124494623198,-0.917066569667335,0.359107757713434,0.999899393879489
"8905","ENSMUSG00000038240",234.574798797902,219.008711705299,212.50326761181,224.108807919691,229.172324187513,245.246433881182,"Pdss2","protein_coding",227.435724017233,0.0257870933222021,0.146861991885092,0.175587250255863,0.86061821954892,0.999899393879489
"8906","ENSMUSG00000038241",281.489758557483,302.772999847564,318.754901417715,273.544574372564,237.036080409634,304.514322069135,"Cep250","protein_coding",286.352106112349,0.0706296168164614,0.143935529364765,0.490703144165818,0.623636422372909,0.999899393879489
"8907","ENSMUSG00000038244",39.0957997996504,24.4312507081608,64.4774871813611,21.9714517568324,22.4678749203444,31.6776643763194,"Mical2","protein_coding",34.0202547904448,-0.700472528137992,0.41965370042554,-1.6691680007294,0.095084089837897,0.999899393879489
"8908","ENSMUSG00000038248",1089.79541941525,1113.36699655761,1094.30101483859,1134.8254832404,1167.20610211189,1036.166183148,"Sobp","protein_coding",1105.94353321862,-0.0283910812145229,0.0801596627452796,-0.354181645009413,0.723202758345473,0.999899393879489
"8909","ENSMUSG00000038250",589.369181979729,522.654256221011,564.859113053614,537.201995454553,592.028504151075,558.957497220862,"Usp38","protein_coding",560.845091346807,-0.109352919991168,0.0988909960776521,-1.10579248190908,0.268816349816887,0.999899393879489
"8910","ENSMUSG00000038252",542.454222220149,566.281489628441,496.749091383162,408.669002677083,603.262441611248,447.574741833158,"Ncapd2","protein_coding",510.831831558874,-0.202508424183016,0.128935846129638,-1.57061383829137,0.116272373633578,0.999899393879489
"8911","ENSMUSG00000038253",1191.44449889434,1227.67034808508,1127.90195886268,1428.14436419411,1333.46837652244,1277.32517646449,"Hoxa5","protein_coding",1264.32578717052,0.106920410039406,0.0882255127956365,1.21189899215518,0.225551048002409,0.999899393879489
"8912","ENSMUSG00000038255",490.652287485612,351.635501263886,498.565358627708,411.964720440608,337.018123805166,426.115678868554,"Neurod2","protein_coding",419.325278415256,-0.161406193019854,0.145479835995767,-1.10947466990924,0.267225465800261,0.999899393879489
"8913","ENSMUSG00000038256",2343.79319798904,2427.41926678941,2307.56753419491,2577.25129107644,2342.27596044591,2260.35463227156,"Bcl9","protein_coding",2376.44364712788,0.0547412169419015,0.0677120344149917,0.808441474471215,0.418836484538371,0.999899393879489
"8915","ENSMUSG00000038260",30.299244844729,36.6468760622412,33.6009440240896,37.3514679866151,89.8714996813777,33.7213846586626,"Trpm4","protein_coding",43.5819028762859,-0.502328434780007,0.402399525070431,-1.24833257368305,0.211909290052223,0.999899393879489
"8916","ENSMUSG00000038264",259.987068667675,239.077239072716,272.440086681807,237.29167897379,238.159474155651,279.989678681017,"Sema7a","protein_coding",254.490871038776,-0.0291851300229365,0.143918511920994,-0.20278927035431,0.839299744713657,0.999899393879489
"8917","ENSMUSG00000038267",1276.47786345858,1099.40628186724,1190.5631787995,1050.23539397659,960.501652844724,962.592252983641,"Slc22a23","protein_coding",1089.96277065505,-0.140191581214368,0.101858897544081,-1.37633122480732,0.168719109968987,0.999899393879489
"8918","ENSMUSG00000038268",81.1237845842745,86.3819221467114,77.1913578931788,104.364395844954,59.5398685389127,84.8143917172422,"Ovca2","protein_coding",82.2359534542123,0.332081815266952,0.243601449563589,1.36321773069034,0.172813900859091,0.999899393879489
"8919","ENSMUSG00000038271",229.687823822946,225.116524382339,241.563543524536,230.700243446741,269.614499044133,246.268294022354,"Iffo1","protein_coding",240.491821373841,-0.0763149049199091,0.144759852920758,-0.527182802276569,0.598066650182816,0.999899393879489
"8920","ENSMUSG00000038274",17.5931099098427,12.2156253540804,13.6220043340904,20.8728791689908,12.3573312061894,18.3934825410887,"Fau","protein_coding",15.8424054190471,0.229524866855617,0.533635560520324,0.430115389296429,0.667111705960545,0.999899393879489
"8921","ENSMUSG00000038276",11.7287399398951,12.2156253540804,13.6220043340904,5.49286293920811,5.61696873008611,4.08744056468637,"Asic3","protein_coding",8.79394031034108,-0.498360623530777,0.74789891551745,-0.666347568088096,0.505188967585864,0.999899393879489
"8923","ENSMUSG00000038280",377.274468066626,373.449117967601,429.547203334983,361.430381399894,375.213511169752,319.842224186709,"Ostm1","protein_coding",372.792817687594,-0.164978576595163,0.124036906245982,-1.33007651987053,0.183493060860076,0.999899393879489
"8924","ENSMUSG00000038286",87.9655495492133,72.4212074563338,77.1913578931788,92.2800973786962,73.0205934911194,82.7706714348991,"Bphl","protein_coding",80.9415795339067,0.0499908284616724,0.240627245562105,0.207752153522324,0.835422493364286,0.999899393879489
"8925","ENSMUSG00000038290",1350.75988307792,1400.4341923785,1267.75453669268,1455.60867889015,1245.8436643331,1276.30331632332,"Smg6","protein_coding",1332.78404528261,0.0963040559356803,0.0793395801614399,1.2138210933272,0.224816049688435,0.999899393879489
"8926","ENSMUSG00000038291",302.99244844729,355.12567993648,341.458241974532,316.388905298387,294.329161456512,286.120839528046,"Snx25","protein_coding",316.069212773541,0.02899454935052,0.135367228988901,0.214191791965375,0.830397496620686,0.999899393879489
"8927","ENSMUSG00000038295",4.88697497495629,15.7058040266748,10.8976034672723,8.78858070273297,12.3573312061894,18.3934825410887,"Atg9b","protein_coding",11.8382961531524,0.61854637815273,0.641184073252626,0.964693921692318,0.334698140607272,0.999899393879489
